TimeStamp,clickCNTL,clickCNTR,clickCNTM,MouseDisplacement,MouseSpeedMax,MouseWheelAmount,KeyTypeCNT,KeyTypeDelCNT,KeyTypeBackCNT,KeyTypeEnterCNT,Curvature,AppName,FFT0,FFT1,Compass,Posture_RightLeft,Posture_Rear,Posture_Front,Sag,Rotation,SittingStatus,Memo,
2018/10/02 14:02:56,0,0,0,2698,675,0,0,0,0,0,40.1,chrome,0,0,42,1,0.63,0.55,5,6.43,0.58,memo,
2018/10/02 14:03:01,0,0,0,0,0,0,0,0,0,0,0,chrome,0,0,50,0.81,0.71,0.74,4.9,7.78,0.67,memo,
2018/10/02 14:03:06,1,0,0,977,95,0,0,0,0,0,29.7,explorer,0,0,37,0.97,1.52,0.61,2.7,1.81,0.31,memo,
2018/10/02 14:03:11,3,0,0,4003,247,0,0,0,0,0,50.8,explorer,0,0,48,0.48,0.89,0.64,5.7,7.69,0.64,memo,
2018/10/02 14:03:16,5,0,0,2004,137,0,0,0,0,0,54.6,explorer,0,0,48,0.63,1.44,0.92,4.8,7.4,0.32,memo,
2018/10/02 14:03:21,3,0,0,1461,174,0,0,0,0,0,64.5,explorer,0,0,46,0.49,0.88,0.47,5.4,7.87,0.91,memo,
2018/10/02 14:03:26,1,0,0,3204,425,0,0,0,0,0,28.5,explorer,0,0,44,0.88,0.89,0.7,4,5.22,0.5,memo,
2018/10/02 14:03:31,2,0,0,799,161,0,0,0,0,0,47.6,explorer,0,0,46,0.47,0.94,0.99,5.1,6.68,0.76,memo,
2018/10/02 14:03:36,4,0,0,678,107,0,0,1,0,0,43.7,explorer,0,0,44,0.62,1.22,1.4,4.4,6.57,0.63,memo,
2018/10/02 14:03:41,4,0,0,2100,135,0,0,0,0,0,74.8,explorer,0,0,37,1.04,1.2,1.05,2.9,3.37,0.33,memo,
2018/10/02 14:03:46,7,0,0,800,53,0,0,0,0,0,51.2,explorer,0,0,38,0.8,0.9,0.99,3.8,5.08,0.53,memo,
2018/10/02 14:03:51,2,0,0,845,84,0,0,0,0,0,34.5,explorer,0,0,47,0.46,0.82,0.63,5.5,7.89,0.91,memo,
2018/10/02 14:03:56,5,0,0,2531,541,0,0,0,0,0,28.7,AcroRd32,0,0,41,0.75,1.19,0.83,3.3,3.44,0.34,memo,
2018/10/02 14:04:01,1,0,0,2124,123,0,0,0,0,0,45.3,AcroRd32,0,0,50,0.64,1.06,0.5,5.4,7.94,0.94,memo,
2018/10/02 14:04:06,1,0,1,3892,440,0,0,0,0,1,57.2,chrome,0,0,44,1.47,1.39,0.45,4,5.58,0.64,memo,
2018/10/02 14:04:11,5,0,0,2939,354,0,0,0,0,0,39.8,chrome,0,0,49,0.81,1.04,0.47,4.7,6.83,0.76,memo,
2018/10/02 14:04:16,1,0,0,266,98,0,7,0,2,0,22.3,chrome,0,0,39,0.87,1.05,0.69,3.2,4.47,0.43,memo,
2018/10/02 14:04:21,0,0,0,0,0,0,7,0,5,3,0,chrome,0,0,41,0.43,0.81,1.1,4.2,5.83,0.61,memo,
2018/10/02 14:04:26,1,0,1,5267,419,0,0,0,0,0,61.9,chrome,0,0,51,0.49,0.88,0.5,5.8,8.54,1,memo,
2018/10/02 14:04:31,0,0,1,697,58,0,0,0,0,0,43.8,chrome,0,0,41,0.62,0.8,0.84,4,5.23,0.28,memo,
2018/10/02 14:04:36,0,0,0,1038,65,0,0,0,0,0,46.4,chrome,0,0,47,0.61,1.02,0.85,4.9,6.23,0.51,memo,
